,Tweet,target,tokenized_tweet,cleaned_tweet
1499,الببلاوي: تصنيف الإخوان تنظيما إرهابيا قرار سياسي #الببلاوي #مصر,1,الببلاوي تصنيف الإخوان تنظيما إرهابيا قرار سياسي الببلاوي مصر,"['الببلاوي', 'تصنيف', 'الإخوان', 'تنظيما', 'إرهابيا', 'قرار', 'سياسي', 'الببلاوي', 'مصر']"
1500,@X_alt1aa تراه لاعب لاراح جاءحسستوني ميسي رنالدوماطيره للسماء انتم 😒ماشفتو مره تجيبون مهاجم يسجل 😂,-1,تراه لاعب لاراح جاءحسستوني ميسي رنالدوماطيره للسماء انتم ماشفتو مره تجيبون مهاجم يسجل,"['تراه', 'لاعب', 'لاراح', 'جاءحسستوني', 'ميسي', 'رنالدوماطيره', 'للسماء', 'انتم', 'ماشفتو', 'مره', 'تجيبون', 'مهاجم', 'يسجل']"
1501,"""أقامت اللجنة الدينية التحالف الوطني الديمقراطي السوري مكتب حلب برعاية احتفال عيد المولد النبوي الشريف جامع... https://t.co/1ouieYYaIHJN""",1,أقامت اللجنة الدينية التحالف الوطني الديمقراطي السوري مكتب حلب برعاية احتفال عيد المولد النبوي الشريف جامع,"['أقامت', 'اللجنة', 'الدينية', 'التحالف', 'الوطني', 'الديمقراطي', 'السوري', 'مكتب', 'حلب', 'برعاية', 'احتفال', 'عيد', 'المولد', 'النبوي', 'الشريف', 'جامع']"
1502,"""أحمد.. حلمٌ بدّده كابوس السّرطان https://t.co/FiqJouiSuUed #غزة #فلسطين""",-1,أحمد حلم بد ده كابوس الس رطان غزة فلسطين,"['أحمد', 'حلم', 'بد', 'ده', 'كابوس', 'الس', 'رطان', 'غزة', 'فلسطين']"
1503,"""غدًا الثلاثاء ٢٢ نوفمبر الساعة ٧ مساءً #معرض_الكويت_الدولي_للكتاب سأقدّم ندوة الكتّاب أفق التجريب وممكنات النجاح أتشرف ❤️""",1,غد الثلاثاء ٢٢ نوفمبر الساعة مساء معرض الكويت الدولي للكتاب سأقد ندوة الكت اب أفق التجريب وممكنات النجاح أتشرف,"['غد', 'الثلاثاء', '٢٢', 'نوفمبر', 'الساعة', 'مساء', 'معرض', 'الكويت', 'الدولي', 'للكتاب', 'سأقد', 'ندوة', 'الكت', 'اب', 'أفق', 'التجريب', 'وممكنات', 'النجاح', 'أتشرف']"
1504,"""مندوبة #واشنطن: ندين الهجمات المدنيين ومنها الهجمات جماعات المعارضة، ونتفق #روسيا يوجد مبرر لاي هجمات المدنيين""",1,مندوبة واشنطن ندين الهجمات المدنيين ومنها الهجمات جماعات المعارضة ونتفق روسيا يوجد مبرر لاي هجمات المدنيين,"['مندوبة', 'واشنطن', 'ندين', 'الهجمات', 'المدنيين', 'ومنها', 'الهجمات', 'جماعات', 'المعارضة', 'ونتفق', 'روسيا', 'يوجد', 'مبرر', 'لاي', 'هجمات', 'المدنيين']"
1505,"""التّحضيرات النهائية لاضاءة شجرة الميلاد مدينة النبطية #Lebanon #Christmas https://t.co/AbEzDuSwXA""",1,الت حضيرات النهائية لاضاءة شجرة الميلاد مدينة النبطية,"['الت', 'حضيرات', 'النهائية', 'لاضاءة', 'شجرة', 'الميلاد', 'مدينة', 'النبطية']"
1506,"""@Molybes فرنسا ..هولاند ماشى وجى اليمن المتطرف بقيادة مارى لوبان زى ترامب كده""",-1,فرنسا هولاند ماشى وجى اليمن المتطرف بقيادة مارى لوبان زى ترامب كده,"['فرنسا', 'هولاند', 'ماشى', 'وجى', 'اليمن', 'المتطرف', 'بقيادة', 'مارى', 'لوبان', 'زى', 'ترامب', 'كده']"
1507,صور مفتي الإخوان المسلمين القرضاوي حاخام يهود ومع طغاة العرب #إنصاف_الإخوان,-1,صور مفتي الإخوان المسلمين القرضاوي حاخام يهود ومع طغاة العرب إنصاف الإخوان,"['صور', 'مفتي', 'الإخوان', 'المسلمين', 'القرضاوي', 'حاخام', 'يهود', 'ومع', 'طغاة', 'العرب', 'إنصاف', 'الإخوان']"
1508,"""أبل تخطط لتوحيد خدماتها منصة سحابية واحدةhttps://t.co/pRnFPBqeDj""",1,أبل تخطط لتوحيد خدماتها منصة سحابية واحدة,"['أبل', 'تخطط', 'لتوحيد', 'خدماتها', 'منصة', 'سحابية', 'واحدة']"
1509,"""كيف سيرد #بوتين توسع #الناتو#سبوتنيك #روسيا https://t.co/TRghuCNthXx https://t.co/dGZQNnAKqgh""",1,كيف سيرد بوتين توسع الناتو سبوتنيك روسيا,"['كيف', 'سيرد', 'بوتين', 'توسع', 'الناتو', 'سبوتنيك', 'روسيا']"
1510,تجاهل مبارك للفقراء نابعا إهمال فقط وإنما فلسفة تقوم احتقار الفقراء لأنهم فشلوا الثراء,-1,تجاهل مبارك للفقراء نابعا إهمال فقط وإنما فلسفة تقوم احتقار الفقراء لأنهم فشلوا الثراء,"['تجاهل', 'مبارك', 'للفقراء', 'نابعا', 'إهمال', 'فقط', 'وإنما', 'فلسفة', 'تقوم', 'احتقار', 'الفقراء', 'لأنهم', 'فشلوا', 'الثراء']"
1511,"""#ميشال_عون يؤكد حرص بلاده تعزيز العلاقات اللبنانية السعودية#السعودية #ksa #saudi #الرياض #جدة #مكة #لبنان… https://t.co/LTLrwVUtAy""",1,ميشال عون يؤكد حرص بلاده تعزيز العلاقات اللبنانية السعودية السعودية الرياض جدة مكة لبنان,"['ميشال', 'عون', 'يؤكد', 'حرص', 'بلاده', 'تعزيز', 'العلاقات', 'اللبنانية', 'السعودية', 'السعودية', 'الرياض', 'جدة', 'مكة', 'لبنان']"
1512,"""RT @hassahQoui: وطني الحبيب. وهل أحب. سواه. الوطن. غالي مايحس بغلاته الا. ألي فاقده. ياالله. ياكريم ترجع. سوريا مثل. قبل. وأحسن 🌹🌹""",1,وطني الحبيب وهل أحب سواه الوطن غالي مايحس بغلاته الا ألي فاقده ياالله ياكريم ترجع سوريا مثل قبل وأحسن,"['وطني', 'الحبيب', 'وهل', 'أحب', 'سواه', 'الوطن', 'غالي', 'مايحس', 'بغلاته', 'الا', 'ألي', 'فاقده', 'ياالله', 'ياكريم', 'ترجع', 'سوريا', 'مثل', 'قبل', 'وأحسن']"
1513,"""#العصيان_المدني_السوداني_1qديسمبرلو الناس طلعا تياس تقول العصيان فشل..الاهم خوف الحكومه مننا ضغط المجتمع الدولي الاعلام""",-1,العصيان المدني السوداني ديسمبرلو الناس طلعا تياس تقول العصيان فشل الاهم خوف الحكومه مننا ضغط المجتمع الدولي الاعلام,"['العصيان', 'المدني', 'السوداني', 'ديسمبرلو', 'الناس', 'طلعا', 'تياس', 'تقول', 'العصيان', 'فشل', 'الاهم', 'خوف', 'الحكومه', 'مننا', 'ضغط', 'المجتمع', 'الدولي', 'الاعلام']"
1514,#تحيا_مصر #مصر_جميلة #مصر_المحروسة #السيسي_هايصالح #السيسي_رئيسي_a01gh,1,تحيا مصر مصر جميلة مصر المحروسة السيسي هايصالح السيسي رئيسي,"['تحيا', 'مصر', 'مصر', 'جميلة', 'مصر', 'المحروسة', 'السيسي', 'هايصالح', 'السيسي', 'رئيسي']"
1515,"""RT @Paradise__PA: الباقي:هو وحده البقاء، الدائم الوجود الموصوف بالبقاء الأزلي، للفناء فهو الباقي بلا انتهاء""٩٦""اللي يحفظه رتويت…""",1,الباقي هو وحده البقاء الدائم الوجود الموصوف بالبقاء الأزلي للفناء فهو الباقي بلا انتهاء ٩٦ اللي يحفظه رتويت,"['الباقي', 'هو', 'وحده', 'البقاء', 'الدائم', 'الوجود', 'الموصوف', 'بالبقاء', 'الأزلي', 'للفناء', 'فهو', 'الباقي', 'بلا', 'انتهاء', '٩٦', 'اللي', 'يحفظه', 'رتويت']"
1516,"""الله الله 😍 #حزب_الاعاده""",1,الله الله حزب الاعاده,"['الله', 'الله', 'حزب', 'الاعاده']"
1517,"""الحكومة الفلسطينية ومؤسسات المجتمع الدولي تطلقان خطة الاستجابة الانسانية لعام a01h https://t.co/MbgoNcbfuG https://t.co/1KghJtqMwSM""",1,الحكومة الفلسطينية ومؤسسات المجتمع الدولي تطلقان خطة الاستجابة الانسانية لعام,"['الحكومة', 'الفلسطينية', 'ومؤسسات', 'المجتمع', 'الدولي', 'تطلقان', 'خطة', 'الاستجابة', 'الانسانية', 'لعام']"
1518,المؤسف يتراجع الرئيس وعوده لقد وعد الرئيس مرسي المصريين بإصلاح تشكيل لجنة الدستور وهاهو يتراجع وعده وينقض العهد شيء معيب,-1,المؤسف يتراجع الرئيس وعوده لقد وعد الرئيس مرسي المصريين بإصلاح تشكيل لجنة الدستور وهاهو يتراجع وعده وينقض العهد شيء معيب,"['المؤسف', 'يتراجع', 'الرئيس', 'وعوده', 'لقد', 'وعد', 'الرئيس', 'مرسي', 'المصريين', 'بإصلاح', 'تشكيل', 'لجنة', 'الدستور', 'وهاهو', 'يتراجع', 'وعده', 'وينقض', 'العهد', 'شيء', 'معيب']"
1519,حوار الأخوان شاركوا اوي akh aoui مش مهم، حوار بطلوا مشاركة امتى مش مهم، المهم عملوا ايه البرلمان الرئاسة التأ,1,حوار الأخوان شاركوا اوي مش مهم حوار بطلوا مشاركة امتى مش مهم المهم عملوا ايه البرلمان الرئاسة التأ,"['حوار', 'الأخوان', 'شاركوا', 'اوي', 'مش', 'مهم', 'حوار', 'بطلوا', 'مشاركة', 'امتى', 'مش', 'مهم', 'المهم', 'عملوا', 'ايه', 'البرلمان', 'الرئاسة', 'التأ']"
1520,اللون الرمادي ليس محل الاعراب ابيض اسود #علمتني_الثورة,-1,اللون الرمادي ليس محل الاعراب ابيض اسود علمتني الثورة,"['اللون', 'الرمادي', 'ليس', 'محل', 'الاعراب', 'ابيض', 'اسود', 'علمتني', 'الثورة']"
1521,"""فضيحةالاعتذارتشكل إهانة لفريق #هادي وأن رسائل #واشنطن لاتعدو كونها أوامر يتم تنفيذها..ماانت الاخادم لها#اليمن https://t.co/ouiUqaq6BBnH""",-1,فضيحةالاعتذارتشكل إهانة لفريق هادي وأن رسائل واشنطن لاتعدو كونها أوامر يتم تنفيذها ماانت الاخادم لها اليمن,"['فضيحةالاعتذارتشكل', 'إهانة', 'لفريق', 'هادي', 'وأن', 'رسائل', 'واشنطن', 'لاتعدو', 'كونها', 'أوامر', 'يتم', 'تنفيذها', 'ماانت', 'الاخادم', 'لها', 'اليمن']"
1522,عبد الناصر عمل وحدة سوريا وبدأ بالياميش سيسي هيعمل وحدة اسرائيل وبدأها بالطماطم,1,عبد الناصر عمل وحدة سوريا وبدأ بالياميش سيسي هيعمل وحدة اسرائيل وبدأها بالطماطم,"['عبد', 'الناصر', 'عمل', 'وحدة', 'سوريا', 'وبدأ', 'بالياميش', 'سيسي', 'هيعمل', 'وحدة', 'اسرائيل', 'وبدأها', 'بالطماطم']"
1523,شهيدات المنصورة يدين وحشية المجرمين قتلوهن ويحق عليهم القصاص يبرئ وحشيةالمتعصبين القوهن التهلكة ويجب عليهم الاعتزال,-1,شهيدات المنصورة يدين وحشية المجرمين قتلوهن ويحق عليهم القصاص يبرئ وحشيةالمتعصبين القوهن التهلكة ويجب عليهم الاعتزال,"['شهيدات', 'المنصورة', 'يدين', 'وحشية', 'المجرمين', 'قتلوهن', 'ويحق', 'عليهم', 'القصاص', 'يبرئ', 'وحشيةالمتعصبين', 'القوهن', 'التهلكة', 'ويجب', 'عليهم', 'الاعتزال']"
1524,"""والله العرب يرثى ،، المفروض العرب قضيه إخوانا حلب كنت مسلم حقيقي ،،مش كلام 😩☹️️ #مليارات_العمره_علي_هوي_مصر""",1,والله العرب يرثى المفروض العرب قضيه إخوانا حلب كنت مسلم حقيقي مش كلام مليارات العمره علي هوي مصر,"['والله', 'العرب', 'يرثى', 'المفروض', 'العرب', 'قضيه', 'إخوانا', 'حلب', 'كنت', 'مسلم', 'حقيقي', 'مش', 'كلام', 'مليارات', 'العمره', 'علي', 'هوي', 'مصر']"
